ID,TICKET_SIZE,USER_ID,DISTRICT_ID,CREATED_AT,ORDER_STATUS,WAREHOUSE_ID
387780,623,1584,587,2023-01-27T01:28:28,delivered,2
387829,4962,1584,587,2023-01-27T01:28:28,delivered,8
387834,2787,886,631,2023-01-27T01:33:21,cancelled,12
387904,643,1585,549,2023-01-27T01:39:49,delivered,2
387996,1116,1579,539,2023-01-27T01:51:55,delivered,2
388073,991,1581,576,2023-01-27T01:58:11,delivered,2
388171,599,1985,592,2023-01-27T02:23:08,delivered,2
388242,1819,2231,593,2023-01-27T02:34:23,delivered,4
388250,572,1582,582,2023-01-27T02:46:38,delivered,2
388324,621,1208,445,2023-01-27T03:03:15,delivered,2
388379,861,1580,552,2023-01-27T03:13:04,delivered,2
388452,678,282,533,2023-01-27T05:00:02,delivered,2
388456,474,2538,539,2023-01-27T05:40:48,delivered,2
388516,1918,5021,588,2023-01-27T05:52:27,delivered,1
388557,663,8276,223,2023-01-27T06:00:40,delivered,11
388618,3108,8157,1264,2023-01-27T06:10:20,delivered,12
388706,986,2483,565,2023-01-27T06:50:18,delivered,4
388750,1280,1946,587,2023-01-27T07:04:44,delivered,2
388844,1292,1209,571,2023-01-27T08:00:22,delivered,2
388924,714,1987,543,2023-01-27T08:54:21,delivered,2
388985,0,8309,593,2023-01-27T09:15:09,cancelled,26
389037,609,8242,288,2023-01-27T09:27:47,delivered,9
389080,1253,371,555,2023-01-27T10:30:51,delivered,2
389172,1124,107,539,2023-01-27T10:40:07,delivered,2
389220,890,2582,591,2023-01-27T10:44:19,delivered,4
389222,883,8218,717,2023-01-27T10:56:18,cancelled,11
389310,748,2580,565,2023-01-27T10:59:06,delivered,4
389362,2536,3282,530,2023-01-27T11:01:45,delivered,14
389383,661,2491,549,2023-01-27T11:05:57,delivered,2
389388,4166,3,533,2023-01-27T11:18:52,Failed,2
389454,1220,2247,555,2023-01-27T12:11:09,delivered,2
389532,599,2095,593,2023-01-27T12:25:15,delivered,4
389612,3181,298,565,2023-01-27T12:29:59,delivered,4
389708,708,1583,572,2023-01-27T12:31:26,delivered,2
389798,628,2031,555,2023-01-27T12:55:11,delivered,2
389879,3064,4358,581,2023-01-27T12:55:14,delivered,2
389917,758,2367,531,2023-01-27T12:59:16,delivered,2
389951,2375,3321,288,2023-01-27T13:06:59,cancelled,22
389977,692,1966,572,2023-01-27T13:08:24,delivered,2
389995,1691,8225,715,2023-01-27T13:18:40,delivered,11
390029,502,225,549,2023-01-27T13:21:47,delivered,2
390126,561,280,543,2023-01-27T13:25:12,delivered,2
390139,2408,226,555,2023-01-27T13:26:21,delivered,2
390150,1837,3283,548,2023-01-27T13:45:02,delivered,14
390156,705,126,552,2023-01-27T13:46:27,delivered,2
390189,1077,1479,555,2023-01-27T13:53:43,Failed,2
390204,951,1986,556,2023-01-27T14:06:42,Failed,2
390255,1735,6264,593,2023-01-27T14:06:42,delivered,13
390310,1816,4449,700,2023-01-27T14:08:10,delivered,5
390372,2225,1590,555,2023-01-27T14:13:59,delivered,2
390409,712,416,548,2023-01-27T14:15:38,delivered,2
390428,16572,6257,593,2023-01-27T14:17:39,delivered,13
390449,2254,684,445,2023-01-27T14:20:47,delivered,2
390478,2653,1954,585,2023-01-27T14:30:36,delivered,21
390493,1200,3200,593,2023-01-27T14:35:37,delivered,24
390514,4009,3691,268,2023-01-27T14:37:33,cancelled,11
390597,956,8238,555,2023-01-27T14:45:24,cancelled,8
390653,10266,2209,566,2023-01-27T14:45:38,delivered,1
390687,1527,6842,592,2023-01-27T14:48:59,Failed,1
390763,856,8398,1192,2023-01-27T14:49:37,cancelled,7
390801,1507,5086,564,2023-01-27T14:49:59,delivered,13
390865,1675,1763,588,2023-01-27T14:52:12,delivered,1
390926,0,1828,534,2023-01-27T14:58:35,cancelled,4
390968,1791,8083,537,2023-01-27T14:58:50,delivered,2
391053,1816,8078,586,2023-01-27T15:00:37,cancelled,2
391100,1518,8101,541,2023-01-27T15:03:31,cancelled,2
391145,1260,8097,273,2023-01-27T15:04:15,cancelled,3
391177,2202,2294,549,2023-01-27T15:05:46,delivered,2
391220,1260,3637,539,2023-01-27T15:05:53,cancelled,8
391226,618,8096,547,2023-01-27T15:07:53,cancelled,4
391259,947,8096,547,2023-01-27T15:08:43,cancelled,6
391344,1181,1213,559,2023-01-27T15:10:38,Failed,2
391427,1380,8112,537,2023-01-27T15:10:48,cancelled,2
391512,1455,8107,583,2023-01-27T15:10:53,cancelled,14
391605,4225,3021,316,2023-01-27T15:14:12,cancelled,12
391692,2478,4235,593,2023-01-27T15:14:52,cancelled,26
391744,6259,1918,578,2023-01-27T15:14:54,Failed,4
391798,783,8119,432,2023-01-27T15:17:31,cancelled,22
391859,1101,196,576,2023-01-27T15:19:28,cancelled,14
391872,820,8176,728,2023-01-27T15:22:45,cancelled,5
391923,4391,8263,993,2023-01-27T15:24:20,cancelled,17
391963,1783,6185,585,2023-01-27T15:25:16,cancelled,21
391969,1058,8140,578,2023-01-27T15:28:12,cancelled,4
392042,1325,8142,434,2023-01-27T15:28:39,cancelled,11
392092,1399,8143,456,2023-01-27T15:29:01,delivered,7
392112,950,8145,593,2023-01-27T15:29:12,cancelled,26
392138,4655,8155,552,2023-01-27T15:31:00,cancelled,14
392155,1230,3913,565,2023-01-27T15:32:56,cancelled,6
392201,636,8161,560,2023-01-27T15:33:37,cancelled,4
392204,2208,1305,535,2023-01-27T15:34:21,delivered,8
392219,1770,1214,555,2023-01-27T15:34:30,delivered,2
392280,2304,5938,225,2023-01-27T15:35:05,cancelled,11
392301,897,8173,593,2023-01-27T15:36:14,cancelled,26
392324,644,8178,728,2023-01-27T15:37:39,cancelled,5
392378,885,2305,571,2023-01-27T15:38:21,cancelled,8
392425,1925,4181,405,2023-01-27T15:43:54,cancelled,11
392510,3539,1990,545,2023-01-27T15:44:14,cancelled,14
392517,1896,6009,567,2023-01-27T15:45:07,delivered,2
392610,907,4835,702,2023-01-27T15:50:37,cancelled,4
392668,1242,8218,717,2023-01-27T15:51:33,delivered,11
392704,615,2293,445,2023-01-27T15:57:13,delivered,2
392750,735,611,555,2023-01-27T15:57:34,delivered,2
392825,800,8084,1190,2023-01-27T16:01:24,cancelled,7
392903,690,8268,587,2023-01-27T16:02:23,delivered,2
392916,1830,8270,572,2023-01-27T16:02:59,cancelled,8
392972,5215,8349,229,2023-01-27T16:03:59,cancelled,3
393067,1110,8277,1260,2023-01-27T16:05:02,delivered,23
393127,5181,2803,562,2023-01-27T16:08:10,delivered,1
393211,1366,8330,587,2023-01-27T16:12:47,delivered,8
393254,2174,1296,555,2023-01-27T16:17:13,delivered,2
393283,858,8086,432,2023-01-27T16:17:21,cancelled,22
393287,755,8156,669,2023-01-27T16:20:36,cancelled,5
393364,1110,8149,549,2023-01-27T16:20:48,cancelled,8
393402,1656,1211,562,2023-01-27T16:24:33,delivered,2
393411,2386,2943,564,2023-01-27T16:24:38,delivered,13
393451,1200,8280,536,2023-01-27T16:25:46,cancelled,14
393507,1192,4835,702,2023-01-27T16:26:12,cancelled,4
393515,4405,8319,667,2023-01-27T16:30:56,delivered,5
393579,842,1586,549,2023-01-27T16:32:25,delivered,2
393677,902,8209,547,2023-01-27T16:33:08,delivered,6
393756,1648,6208,317,2023-01-27T16:34:39,delivered,3
393779,1175,8363,399,2023-01-27T16:35:46,cancelled,3
393836,623,4835,702,2023-01-27T16:36:11,delivered,16
393862,4433,8343,581,2023-01-27T16:38:16,cancelled,2
393942,857,4455,597,2023-01-27T16:40:13,cancelled,7
393979,914,2299,555,2023-01-27T16:40:59,Failed,2
394060,1566,491,606,2023-01-27T16:41:07,cancelled,12
394106,1005,523,1195,2023-01-27T16:41:12,delivered,7
394166,4541,8372,405,2023-01-27T16:42:37,cancelled,11
394170,934,8381,306,2023-01-27T16:48:46,cancelled,3
394252,1160,8385,553,2023-01-27T16:49:08,cancelled,4
394278,608,2298,546,2023-01-27T16:54:30,delivered,2
394370,1385,1589,582,2023-01-27T17:09:46,delivered,2
394374,991,3902,611,2023-01-27T17:12:22,cancelled,22
394385,813,1343,561,2023-01-27T17:17:30,delivered,2
394459,4159,2602,565,2023-01-27T17:18:23,delivered,1
394517,2941,4323,558,2023-01-27T17:22:15,cancelled,1
394530,638,2297,583,2023-01-27T17:24:48,Failed,2
394536,1298,1478,555,2023-01-27T17:27:05,delivered,2
394613,0,4323,558,2023-01-27T17:28:27,cancelled,2
394659,4925,232,587,2023-01-27T17:28:35,delivered,2
394689,824,1212,548,2023-01-27T17:29:43,delivered,2
394773,5347,4909,315,2023-01-27T17:31:48,delivered,7
394813,727,1143,555,2023-01-27T17:33:24,delivered,2
394888,1070,3147,555,2023-01-27T17:33:29,delivered,8
394986,4516,4059,497,2023-01-27T17:53:41,delivered,12
395059,1836,6038,539,2023-01-27T18:13:50,cancelled,8
395140,1219,4078,584,2023-01-27T18:16:13,delivered,4
395165,618,241,558,2023-01-27T18:19:38,delivered,2
395212,912,3445,440,2023-01-27T18:23:44,cancelled,12
395293,668,2404,592,2023-01-27T18:25:01,delivered,2
395374,1578,1587,445,2023-01-27T18:29:41,delivered,2
395461,1134,1467,561,2023-01-27T18:29:54,delivered,2
395530,1691,2801,497,2023-01-27T18:33:26,cancelled,12
395580,15802,3184,576,2023-01-27T18:34:32,cancelled,14
395636,1371,1940,553,2023-01-27T18:37:22,delivered,4
395654,2875,1588,572,2023-01-27T18:42:28,Failed,2
395685,1347,329,539,2023-01-27T18:48:19,delivered,2
395721,1460,3769,539,2023-01-27T18:51:22,delivered,8
395805,1730,3757,565,2023-01-27T18:51:34,cancelled,6
395806,978,3629,442,2023-01-27T18:53:53,cancelled,12
395861,3782,2595,547,2023-01-27T19:12:41,delivered,6
395899,5382,4036,611,2023-01-27T19:13:28,delivered,9
395950,702,2851,318,2023-01-27T19:13:41,delivered,7
395997,1001,2862,586,2023-01-27T19:14:18,delivered,2
396058,700,2084,587,2023-01-27T19:15:24,Failed,2
396099,1194,2907,533,2023-01-27T19:15:24,delivered,1
396184,5919,2946,550,2023-01-27T19:17:01,cancelled,26
396282,1486,3512,545,2023-01-27T19:17:19,delivered,14
396289,3685,3171,609,2023-01-27T19:20:15,cancelled,22
396332,608,3170,593,2023-01-27T19:20:23,delivered,4
396414,857,3183,593,2023-01-27T19:20:31,cancelled,26
396467,1041,5659,590,2023-01-27T19:21:40,cancelled,2
396565,1719,4811,584,2023-01-27T19:22:02,delivered,4
396608,1328,2230,582,2023-01-27T19:23:04,delivered,2
396692,1975,989,537,2023-01-27T19:24:31,cancelled,2
396774,928,3449,1260,2023-01-27T19:24:57,delivered,23
396863,2297,3450,591,2023-01-27T19:24:57,delivered,13
396927,860,3524,555,2023-01-27T19:28:29,Failed,14
396929,1075,3583,1226,2023-01-27T19:29:41,cancelled,12
396980,3291,3544,534,2023-01-27T19:29:59,cancelled,1
396994,1922,1737,581,2023-01-27T19:31:14,cancelled,2
397013,606,3582,581,2023-01-27T19:33:18,Failed,10
397035,1215,3597,301,2023-01-27T19:34:21,delivered,3
397101,822,1402,569,2023-01-27T19:35:15,delivered,21
397165,3498,3619,993,2023-01-27T19:36:26,delivered,17
397232,865,1324,445,2023-01-27T19:37:39,delivered,1
397327,1928,184,555,2023-01-27T19:37:52,Failed,2
397357,651,3961,558,2023-01-27T19:42:42,cancelled,2
397432,2165,3413,314,2023-01-27T19:46:51,delivered,11
397523,849,3591,865,2023-01-27T19:47:10,cancelled,7
397549,1032,3516,550,2023-01-27T19:47:16,delivered,4
397621,1084,3587,445,2023-01-27T19:47:25,delivered,1
397663,849,3656,586,2023-01-27T19:47:43,delivered,2
397674,632,1216,587,2023-01-27T19:48:01,delivered,2
397725,801,3794,767,2023-01-27T19:48:50,cancelled,11
397811,2972,3028,168,2023-01-27T19:49:39,delivered,3
397863,1086,3138,620,2023-01-27T19:49:55,delivered,15
397882,4933,3738,1161,2023-01-27T19:50:32,delivered,17
397922,1098,3744,716,2023-01-27T19:51:43,delivered,11
397965,1499,3776,1058,2023-01-27T19:53:43,delivered,19
398044,1893,3793,593,2023-01-27T19:55:20,delivered,13
398093,1915,3938,600,2023-01-27T19:55:51,delivered,12
398168,889,1215,549,2023-01-27T19:57:24,delivered,2
398251,1868,3815,567,2023-01-27T19:57:41,delivered,2
398266,724,3817,587,2023-01-27T19:57:49,cancelled,2
398308,3611,584,590,2023-01-27T20:00:06,Failed,2
398404,4048,3862,531,2023-01-27T20:00:18,cancelled,1
398415,2405,3896,992,2023-01-27T20:00:52,delivered,17
398469,3714,3946,611,2023-01-27T20:03:35,delivered,9
398554,1903,4038,595,2023-01-27T20:04:01,cancelled,3
398578,987,3955,551,2023-01-27T20:04:20,delivered,13
398583,2102,3969,572,2023-01-27T20:05:47,cancelled,8
398639,1211,4213,578,2023-01-27T20:07:30,delivered,4
398715,1445,3995,398,2023-01-27T20:08:22,delivered,3
398721,730,4178,313,2023-01-27T20:08:38,delivered,9
398728,1386,4144,544,2023-01-27T20:08:47,cancelled,4
398819,614,1988,572,2023-01-27T20:09:02,delivered,2
398887,2487,4011,707,2023-01-27T20:09:33,delivered,15
398986,806,4015,572,2023-01-27T20:10:12,cancelled,2
399059,2124,4021,444,2023-01-27T20:10:26,delivered,12
399140,822,2366,572,2023-01-27T20:11:27,delivered,2
399168,4010,2366,572,2023-01-27T20:11:27,delivered,8
399173,2289,4312,620,2023-01-27T20:12:36,cancelled,15
399179,1265,4051,572,2023-01-27T20:12:51,cancelled,8
399203,898,4071,551,2023-01-27T20:14:39,delivered,4
399291,587,1592,558,2023-01-27T20:15:31,delivered,2
399351,616,4083,552,2023-01-27T20:15:49,delivered,2
399392,768,4094,439,2023-01-27T20:15:58,delivered,9
399404,510,4094,439,2023-01-27T20:15:58,cancelled,27
399487,1946,4137,602,2023-01-27T20:16:27,cancelled,22
399514,1199,4142,578,2023-01-27T20:16:50,delivered,4
399576,2018,4450,269,2023-01-27T20:17:00,delivered,11
399613,1467,4165,581,2023-01-27T20:17:58,delivered,2
399710,2686,3480,168,2023-01-27T20:18:02,delivered,3
399740,1380,4171,585,2023-01-27T20:18:05,delivered,21
399786,1093,4247,1067,2023-01-27T20:18:56,delivered,17
399833,974,1594,555,2023-01-27T20:19:55,delivered,2
399918,2448,4307,448,2023-01-27T20:20:46,delivered,3
399997,1576,4259,502,2023-01-27T20:21:24,cancelled,12
400030,4003,4263,434,2023-01-27T20:21:25,delivered,11
400032,1021,4266,305,2023-01-27T20:21:32,delivered,3
400066,680,4287,590,2023-01-27T20:21:56,delivered,10
400075,1990,4305,994,2023-01-27T20:22:48,delivered,17
400167,1929,4338,863,2023-01-27T20:24:14,delivered,7
400217,9098,4400,405,2023-01-27T20:24:38,delivered,11
400277,1451,4781,448,2023-01-27T20:24:38,cancelled,3
400321,565,4391,572,2023-01-27T20:25:36,delivered,14
400382,2480,4412,565,2023-01-27T20:26:01,delivered,1
400422,8403,4435,497,2023-01-27T20:26:23,cancelled,12
400522,1539,4422,586,2023-01-27T20:26:31,delivered,2
400554,761,4441,580,2023-01-27T20:27:34,delivered,4
400650,822,4458,581,2023-01-27T20:28:11,delivered,2
400742,2538,4461,593,2023-01-27T20:28:15,cancelled,26
400774,2682,1675,558,2023-01-27T20:28:17,delivered,1
400820,8275,2591,542,2023-01-27T20:28:26,delivered,8
400905,1776,4477,994,2023-01-27T20:28:29,cancelled,17
400972,2758,4135,435,2023-01-27T20:29:07,delivered,11
401028,6030,3140,568,2023-01-27T20:30:05,delivered,1
401083,2022,2606,561,2023-01-27T20:30:34,delivered,2
401124,1416,4591,565,2023-01-27T20:31:01,delivered,6
401224,1469,4765,586,2023-01-27T20:31:21,cancelled,2
401296,829,4652,290,2023-01-27T20:31:45,cancelled,22
401359,3583,1482,562,2023-01-27T20:33:46,delivered,2
401409,920,5096,497,2023-01-27T20:34:26,delivered,12
401506,1710,4837,670,2023-01-27T20:34:27,cancelled,5
401509,1401,4825,697,2023-01-27T20:34:37,delivered,15
401524,4437,4938,567,2023-01-27T20:35:54,delivered,2
401535,915,5061,311,2023-01-27T20:37:39,delivered,3
401536,2458,5075,497,2023-01-27T20:38:05,delivered,12
401628,5121,5089,587,2023-01-27T20:38:14,delivered,8
401649,1062,5119,669,2023-01-27T20:38:33,delivered,5
401726,2009,5147,587,2023-01-27T20:39:14,cancelled,8
401756,1625,5672,541,2023-01-27T20:40:38,delivered,2
401821,2530,5210,499,2023-01-27T20:41:55,delivered,12
401859,6131,5234,565,2023-01-27T20:43:25,cancelled,1
401915,1569,5276,589,2023-01-27T20:44:03,cancelled,4
402008,1724,5284,171,2023-01-27T20:44:11,cancelled,3
402062,11602,5585,546,2023-01-27T20:46:49,cancelled,14
402154,975,5622,558,2023-01-27T20:47:23,Failed,2
402186,1250,5631,565,2023-01-27T20:47:48,delivered,1
402266,2375,5689,223,2023-01-27T20:48:38,delivered,11
402285,2284,7252,1257,2023-01-27T20:48:43,cancelled,23
402319,820,5691,592,2023-01-27T20:49:33,delivered,1
402327,1758,5703,543,2023-01-27T20:49:47,delivered,10
402377,1026,5752,534,2023-01-27T20:50:10,delivered,1
402410,1982,7285,553,2023-01-27T20:51:17,delivered,4
402490,1173,3838,578,2023-01-27T20:51:33,delivered,4
402538,6934,7270,860,2023-01-27T20:52:27,delivered,19
402609,544,7287,571,2023-01-27T20:52:53,delivered,14
402616,1193,7791,1295,2023-01-27T20:53:44,delivered,3
402624,700,7287,571,2023-01-27T20:54:17,delivered,2
402708,885,88,531,2023-01-27T21:02:41,delivered,2
402800,1167,1361,591,2023-01-27T21:04:11,delivered,13
402821,928,276,592,2023-01-27T21:05:18,cancelled,1
402889,1830,6406,587,2023-01-27T21:07:36,delivered,8
402933,1455,3679,552,2023-01-27T21:18:43,delivered,2
402972,714,6737,591,2023-01-27T21:29:26,delivered,13
402974,4483,2257,561,2023-01-27T21:36:30,delivered,2
403046,1357,6811,565,2023-01-27T21:38:39,delivered,4
403134,654,202,555,2023-01-27T21:55:33,delivered,2
403154,1312,1905,534,2023-01-27T22:50:37,delivered,4
403184,980,1591,555,2023-01-27T22:54:58,delivered,2
403189,2463,2129,582,2023-01-27T22:55:16,delivered,2
403230,2540,2693,445,2023-01-27T23:25:56,delivered,1
403250,639,1142,572,2023-01-27T23:38:02,delivered,2
403300,2096,2258,555,2023-01-27T23:39:49,delivered,2
403385,866,1307,535,2023-01-27T23:56:55,delivered,2
403446,638,1749,555,2023-01-28T00:05:49,delivered,2
403469,3765,2463,542,2023-01-28T00:27:01,delivered,2
403481,4168,1906,565,2023-01-28T00:47:35,delivered,4
403524,622,2229,555,2023-01-28T00:53:15,delivered,2
403529,255,170,550,2023-01-28T00:59:40,delivered,4
403596,1313,244,572,2023-01-28T01:01:33,delivered,2
403625,1616,1838,559,2023-01-28T01:08:08,delivered,2
403696,585,1481,539,2023-01-28T01:11:18,delivered,2
403780,683,2448,592,2023-01-28T01:46:44,delivered,2
403795,1313,1299,592,2023-01-28T01:47:21,delivered,2
403865,2290,8200,562,2023-01-28T01:52:29,Failed,1
403955,2051,6821,445,2023-01-28T02:04:41,delivered,1
404029,1360,2609,587,2023-01-28T02:07:39,delivered,2
404087,571,378,572,2023-01-28T02:17:41,delivered,2
404131,666,2286,572,2023-01-28T02:26:13,delivered,2
404229,865,463,582,2023-01-28T02:28:00,delivered,2
404302,1040,1480,555,2023-01-28T02:31:01,delivered,2
404348,820,6815,565,2023-01-28T02:33:44,delivered,4
404423,1400,1593,530,2023-01-28T02:45:27,delivered,2
404443,720,1946,587,2023-01-28T02:57:26,delivered,2
404501,2243,2500,531,2023-01-28T02:59:46,delivered,1
404599,638,2300,531,2023-01-28T03:16:49,delivered,2
404603,1220,2165,576,2023-01-28T03:17:42,delivered,2
404638,1085,246,562,2023-01-28T03:24:47,delivered,14
404687,1105,2505,565,2023-01-28T03:43:50,delivered,4
404736,2098,171,548,2023-01-28T03:49:37,delivered,2
404791,1243,274,555,2023-01-28T04:05:37,delivered,2
404852,898,1595,539,2023-01-28T04:15:59,delivered,2
404948,2949,245,539,2023-01-28T04:16:21,delivered,2
405027,753,2137,587,2023-01-28T04:27:19,delivered,2
405110,1127,2409,555,2023-01-28T04:33:18,delivered,2
405159,1784,1451,445,2023-01-28T04:39:44,delivered,2
405166,2696,1483,592,2023-01-28T04:43:02,delivered,2
405223,1163,2268,585,2023-01-28T05:02:50,delivered,4
405280,4419,1847,591,2023-01-28T05:38:13,delivered,4
405348,1921,1910,555,2023-01-28T05:39:03,delivered,2
405393,2547,2683,534,2023-01-28T06:00:19,delivered,4
405463,842,741,565,2023-01-28T06:02:00,delivered,4
405498,727,248,549,2023-01-28T06:08:06,delivered,2
405506,945,3228,565,2023-01-28T06:40:43,delivered,4
405526,1962,1235,562,2023-01-28T06:45:29,delivered,2
405573,2542,582,560,2023-01-28T06:57:55,delivered,4
405653,1508,1596,548,2023-01-28T07:03:08,Failed,2
405658,1787,293,551,2023-01-28T07:48:09,delivered,4
405731,2935,250,542,2023-01-28T07:49:07,delivered,2
405751,919,1408,555,2023-01-28T07:53:38,delivered,2
405780,513,2691,587,2023-01-28T08:42:17,delivered,2
405868,568,120,531,2023-01-28T09:37:15,delivered,2
405886,816,1407,548,2023-01-28T09:51:41,delivered,2
405908,1901,6042,565,2023-01-28T09:53:56,delivered,4
405979,619,2408,531,2023-01-28T09:58:35,delivered,2
406017,449,2141,593,2023-01-28T10:04:07,delivered,4
406102,1757,249,555,2023-01-28T10:13:51,delivered,2
406159,981,2410,555,2023-01-28T10:17:53,delivered,2
406207,1183,2083,587,2023-01-28T10:58:12,Failed,2
406213,1068,1989,587,2023-01-28T11:00:09,delivered,2
406229,649,1782,548,2023-01-28T11:02:54,delivered,2
406294,914,1217,582,2023-01-28T11:08:30,delivered,2
406386,878,1598,548,2023-01-28T11:10:06,delivered,2
406440,1243,1784,548,2023-01-28T11:17:22,delivered,2
406449,622,252,555,2023-01-28T11:21:03,delivered,2
406505,1131,2458,593,2023-01-28T11:41:20,delivered,4
406594,1178,251,555,2023-01-28T11:49:49,delivered,2
406664,812,1990,545,2023-01-28T11:54:37,Failed,14
406665,1180,2261,531,2023-01-28T12:10:22,delivered,2
406693,586,2681,587,2023-01-28T12:12:17,delivered,2
406784,3198,1597,549,2023-01-28T12:22:47,delivered,2
406815,633,1484,539,2023-01-28T12:24:31,delivered,2
406857,2421,255,545,2023-01-28T12:26:42,delivered,14
406859,841,388,565,2023-01-28T12:31:24,Failed,10
406925,689,1437,591,2023-01-28T12:35:54,delivered,4
407008,643,1601,555,2023-01-28T12:38:06,delivered,2
407039,743,2492,531,2023-01-28T12:44:46,delivered,2
407133,1474,257,562,2023-01-28T12:52:10,delivered,14
407231,866,2586,552,2023-01-28T13:01:26,Failed,2
407310,1515,3161,565,2023-01-28T13:09:38,delivered,1
407341,792,2054,549,2023-01-28T13:14:24,delivered,2
407439,1139,2303,555,2023-01-28T13:15:22,delivered,2
407522,962,2597,551,2023-01-28T13:20:05,Failed,4
407621,641,1888,545,2023-01-28T13:28:04,delivered,2
407669,1592,1434,591,2023-01-28T13:31:48,delivered,4
407740,778,256,531,2023-01-28T13:33:23,Failed,2
407741,752,75,555,2023-01-28T13:48:41,delivered,2
407835,962,2452,555,2023-01-28T13:53:21,delivered,2
407836,866,1644,587,2023-01-28T13:58:47,delivered,2
407887,730,2068,572,2023-01-28T14:01:00,delivered,2
407935,1275,258,561,2023-01-28T14:04:45,delivered,2
407952,601,2612,592,2023-01-28T14:09:18,Failed,2
407998,3290,2625,538,2023-01-28T14:16:55,delivered,1
408075,1082,1306,535,2023-01-28T14:17:18,delivered,2
408119,584,1913,565,2023-01-28T14:18:41,delivered,4
408183,1372,1781,548,2023-01-28T14:19:57,Failed,2
408230,794,2467,546,2023-01-28T14:24:29,delivered,2
408304,630,1599,445,2023-01-28T14:25:34,delivered,2
408323,703,6832,591,2023-01-28T14:27:22,Failed,4
408345,998,2107,587,2023-01-28T14:30:48,delivered,2
408347,706,2112,585,2023-01-28T14:38:43,delivered,4
408382,942,2622,547,2023-01-28T14:41:45,Failed,4
408439,390,2590,533,2023-01-28T14:41:46,delivered,2
408455,1002,1600,561,2023-01-28T14:44:41,delivered,2
408506,2019,1218,531,2023-01-28T14:44:47,delivered,2
408507,1448,1568,539,2023-01-28T14:48:04,delivered,2
408570,1753,2177,591,2023-01-28T14:49:39,delivered,4
408588,815,1796,565,2023-01-28T14:50:47,Failed,4
408685,2002,1239,558,2023-01-28T15:01:59,delivered,2
408735,2245,262,555,2023-01-28T15:05:06,delivered,2
408827,1490,2246,534,2023-01-28T15:13:51,delivered,4
408891,615,2103,565,2023-01-28T15:15:39,delivered,4
408916,618,2614,551,2023-01-28T15:26:18,Failed,4
408951,2076,2088,534,2023-01-28T15:31:37,delivered,4
408963,762,360,561,2023-01-28T15:40:01,delivered,2
409041,888,1209,571,2023-01-28T15:41:48,delivered,2
409084,622,6874,555,2023-01-28T15:55:37,delivered,8
409162,832,1418,555,2023-01-28T15:55:58,delivered,2
409180,980,1604,548,2023-01-28T15:58:39,Failed,2
409258,1036,1602,545,2023-01-28T15:59:06,delivered,2
409267,3377,1926,588,2023-01-28T15:59:31,delivered,2
409331,4326,1926,588,2023-01-28T15:59:31,delivered,1
409416,4299,456,588,2023-01-28T16:01:33,Failed,1
409488,131,1992,555,2023-01-28T16:04:35,delivered,2
409581,1630,1991,587,2023-01-28T16:05:28,delivered,2
409582,534,260,552,2023-01-28T16:09:05,delivered,2
409585,611,1860,545,2023-01-28T16:11:06,delivered,2
409592,752,1322,587,2023-01-28T16:21:13,Failed,2
409680,720,2003,552,2023-01-28T16:22:44,delivered,2
409688,1165,2245,562,2023-01-28T16:26:41,delivered,2
409732,746,85,580,2023-01-28T16:27:12,delivered,4
409773,1739,2046,556,2023-01-28T16:28:03,Failed,2
409834,8380,1764,588,2023-01-28T16:30:59,delivered,1
409861,1236,1875,539,2023-01-28T16:35:06,cancelled,2
409931,281,1916,549,2023-01-28T16:36:07,delivered,2
410030,888,1603,582,2023-01-28T16:38:25,delivered,2
410048,1070,1812,555,2023-01-28T16:40:26,delivered,2
410143,1236,8088,551,2023-01-28T16:41:01,Failed,4
410152,951,2050,555,2023-01-28T16:45:17,delivered,2
410221,1006,1450,445,2023-01-28T16:50:26,delivered,2
410320,693,6775,534,2023-01-28T16:59:06,delivered,4
410351,604,2407,539,2023-01-28T17:05:05,delivered,2
410436,656,1799,555,2023-01-28T17:08:12,delivered,2
410487,683,2302,572,2023-01-28T17:11:09,delivered,2
410492,754,1891,545,2023-01-28T17:24:58,Failed,14
410524,1342,1605,531,2023-01-28T17:27:04,delivered,2
410543,1740,162,560,2023-01-28T17:32:12,delivered,4
410555,952,1458,552,2023-01-28T17:37:20,delivered,14
410607,1247,1871,555,2023-01-28T17:37:30,Failed,2
410633,638,2125,585,2023-01-28T17:45:12,delivered,4
410645,441,2119,547,2023-01-28T17:52:07,delivered,4
410733,600,2530,555,2023-01-28T17:56:34,delivered,2
410812,1035,1534,582,2023-01-28T18:15:40,delivered,2
410869,1394,261,555,2023-01-28T18:21:28,delivered,2
410962,591,2193,593,2023-01-28T18:29:47,delivered,4
411025,895,2554,565,2023-01-28T18:31:02,delivered,4
411034,473,2116,550,2023-01-28T18:33:20,delivered,4
411041,687,2385,572,2023-01-28T18:34:34,delivered,2
411136,2256,1609,445,2023-01-28T18:34:52,Failed,2
411157,1842,2588,549,2023-01-28T18:37:01,delivered,2
411251,916,268,555,2023-01-28T18:38:49,delivered,2
411334,999,1610,555,2023-01-28T18:41:44,delivered,2
411398,4815,2163,548,2023-01-28T18:44:49,delivered,14
411403,608,2163,548,2023-01-28T18:44:49,Failed,2
411423,2225,1226,592,2023-01-28T18:52:15,delivered,2
